,username,text,likes,date
222,@TorahJudaism,"Zionists carry out a perception operation with the media power they control and claim that all Jews are Zionists and support the State of Israel, but this is a big lie.  Hundreds of thousands of Torah Jews around the world never believe in Zionism and are not Zionists.  Jewish rabbis have fought against Zionism since the day it emerged.  Zionism is not a religion, but a political ideology. The religion of the Jews is Judaism, not Zionism. Therefore, being against Zionism cannot be considered an enemy of the Jews.  The US government, under the influence of Israel and Zionist lobbies, made a historical mistake and declared that all Jews are enemies of Judaism.  We cannot understand how a Jew who is against Israel and Zionism can be an enemy of Jews and Judaism.  The religion of the Jews is not Zionism, the religion of the Jews is Judaism.",1073,"Dec 6, 2023 · 1:15 PM UTC"
223,@vaniIlaessence,"This is what he says after Israel releases images of dozens of Palestinians  blindfolded, tied, and stripped that they are holding execution style. You could not ask for a better partner in genocide and ethnic cleansing than Joe here",39,"Dec 8, 2023 · 2:32 AM UTC"
224,@DrLoupis,"The Israeli occupation Air Force launches successive raids on the south of Lebanon, the town of Konin.🇮🇱  Why is Israel BOMBING Lebanon if “just defending itself against Hamas”?",4372,"Dec 7, 2023 · 11:36 AM UTC"
225,@Saud605089861,⚡Jacob Rothschild… “My family created Israel”   Israel is a fake state created by globalists.,0,"Dec 8, 2023 · 3:32 AM UTC"
226,@GoldmanEleanor,The most horrifyingly shocking thing about Israel/Gaza is that nobody is demanding the release of the hostages. Except for Israel. Why isn't the world going mad screaming for them all to be released immediately. Why aren't they marching for this?? Rather than ceasefire??,4843,"Dec 7, 2023 · 7:35 PM UTC"
227,@SamarDJarrah,Keep writing keep posting keep educating. People are waking up to the truth about #Israel,154,"Dec 7, 2023 · 11:21 PM UTC"
228,@1b2_r,"""Even if you kill all the children, one Moses will survive.""  Very expressive.  Israel will not escape the fate of God in its destruction of its injustice and corruption? Pharaoh killed the children out of fear of Moses' appearance, and when God's fate came, Moses was raised in his palace, Moses survived, and Pharaoh died!  The people of the truth will triumph, and you will be defeated?!",2767,"Dec 3, 2023 · 12:07 AM UTC"
229,@Ang__Martinelli,Why does Jamaal Bowman hate Israel?,1,"Dec 8, 2023 · 3:31 AM UTC"
230,@DrLoupis,Are these small children “Hamas Terrorists” since you are BOMBING them? @Israel🇮🇱,1796,"Dec 7, 2023 · 10:09 PM UTC"
231,@IsraelRoast,The Euro-Mediterranean thingy??  Don’t forget to cite Gaza’s “health ministry”,0,"Dec 8, 2023 · 3:32 AM UTC"
232,@Rrrrnessa,And here we are in 2023.   Remember this photo because it will come to haunt you all in the years to come.   This is a genocide. Israel is committing a genocide against the Palestinian people.   This is a genocide.,459,"Dec 7, 2023 · 5:30 PM UTC"
233,@itranslate123,Israel is destroying and burning so many homes in Shujayia. Many people are still in their homes.  #gazagenocide,3969,"Dec 4, 2023 · 4:20 AM UTC"
234,@OnlinePalEng,"""Keir Starmer you are facilitating Israel's genocide in Gaza.""  Labour Party leader Keir Starmer is confronted again in Scotland for his support for Israeli genocide in Gaza.",611,"Dec 7, 2023 · 7:03 PM UTC"
235,@GabeGroisman,"2000 years ago they tried to wipe out Jewish life in the Land of Israel. The Maccabees stood up and fought for our survival and regained sovereignty over the land for the Jewish people.   Today, it is not Antiochus, but Hamas that has risen to destroy the Jewish people in the Land of Israel. Just like the story which we celebrate around the world tonight and over the next 7 nights, the Jewish people will again persevere due to our modern day Maccabees  - the IDF - and always with the help of God.   Happy Channukah!",252,"Dec 8, 2023 · 2:25 AM UTC"
236,@Xpliciid,"🔗  Egypt threatening that if refugees flee to Egypt it will threaten the peace they have with Israel.   Well, Egypt have been looking for a reason for YEARS to breach the treaty.   Just days ago their politicians were calling for a war with Israel & were ripping up the peace treaty.   I will ask again - Why don’t these Muslim countries want their “Muslim brothers & sisters”?   Israel is surrounded by Muslim countries and no one wants them. Why?   That’s rhetorical.   🔗",53,"Dec 7, 2023 · 9:23 PM UTC"
237,@MaxBlumenthal,"Israeli invaders have stripped these men and taken them to a military base for interrogation (and likely torture) after kidnapping them from a UN school in Gaza’s Beit Lahiya  Their wives, female siblings and children were reportedly sent to march south, where Israel is bombing",2663,"Dec 7, 2023 · 6:03 PM UTC"
238,@yumna_patel,Every single tribute to Dr. Refaat that I read breaks my heart a million times more. He meant so much to so many. He inspired. He mentored. He resisted Israel’s cruel occupation and siege by teaching an entire generation of Gazans that their words and stories mattered. الله يرحمه,397,"Dec 7, 2023 · 11:34 PM UTC"
239,@JordanSekulow,"As Israel withstands attacks and antisemitism continues to grow in America, we still come together and light the lights – this is not a time to give up but to persevere and celebrate the hope of Hanukkah.   Happy Hannukah from my family to yours.",31,"Dec 8, 2023 · 1:45 AM UTC"
240,@jaybeware,"remember this, when Biden tries to take credit for a ""ceasefire"" or ""brokering peace"" early next year. He gave Israel carte blanche to commit genocide as long as they don't f*ck up his re-election bid by dragging it out too long.",16218,"Dec 7, 2023 · 4:34 PM UTC"
241,@TonyKoia,"We shouldn’t be just calling for a ceasefire. We should be demand Israel  get out of Gaza. They lost world support to target Hamas, when they instead chose genocide of Palestinians.",0,"Dec 8, 2023 · 3:32 AM UTC"
242,@OmarSharief7,"Strange you did not hear the news at the spokesman of Israel state said they are civilians and have nothing to do with Hamas, any way we have videos from Beit Lahia from where they collected them from school and the videos at international court for war crimes, if something happened to them every single slider involved with this will be questioned, beside the two cases already there, we will never forget and never forgive, after 75 years Palestinian still suffering.",1,"Dec 8, 2023 · 2:50 AM UTC"
243,@MarinaMedvin,"The brother and sister kidnapped by Palestinian terrorists on October 7, who were returned to Israel as part of the ceasefire deal, told harrowing stories of the pain they endured in captivity.  Itay, the 18-year-old boy, was shot in the hip by the terrorists. He was operated on in Gaza without anesthesia. His 21-year-old sister Mia was shot by them in the ankle. She was operated on by the terrorists, who re-attached her bones upside down.  After their release, both received corrective surgeries in Israel. They have been discharged from the hospital and are home now.",3811,"Dec 7, 2023 · 9:09 PM UTC"
244,@stairwayto3dom,🇮🇱 Israel are targeting ambulances again…,1529,"Dec 7, 2023 · 8:39 PM UTC"
245,@Taj_Ali1,"BREAKING: Over 1,000 workers have blockaded 4 arms factories across the UK which provide components for arms used by Israel in its bombardment of Gaza.  Actions are being coordinated with workers in France, Denmark and the Netherlands who are also blockading arms factories today.",9977,"Dec 7, 2023 · 8:02 AM UTC"
246,@ericalvino,"A win for Putin is a win for trump!  Lets get the package for The Ukraine and Israel passed, and send a message to Russia that America stands with democracy and it's People.",0,"Dec 8, 2023 · 3:32 AM UTC"
247,@stairwayto3dom,🇮🇱🇱🇧 Israel are now BOMBING Lebanon!,1060,"Dec 7, 2023 · 10:48 AM UTC"
248,@MrAndyNgo,"Emma L. Furgueson, a NYC-based communist & ""anti-racist"" activist who is a full-time associate talent manager for @ParamountPics, has been sharing content amplifying calls for the destruction of Israel. She had the account @dumbcommiesluut on this platform but it was permanently banned for threatening government officials.   Though often writing about her love of communism, her social media posts show off her cosmetic procedures & designer clothes. https://archive.is/mPFcI",1820,"Dec 7, 2023 · 10:36 PM UTC"
249,@beenasarwar,"This evening in #Boston - over 300 Jews and allies gathered at #CopleySquare to light #Chanukah candles, mourn the dead in #Palestine and #Israel and demand a ceasefire  #ChanukahForCeasefire #Hanukah #CeasefireNOW",3,"Dec 8, 2023 · 1:44 AM UTC"
250,@SocialistVoice,Sir Keir Starmer's mob are kicking off that he was met by protesters in Glasgow  They are accusing the protesters of violence - there was no violence  The public is angry at his stance over Israel's genocide in Gaza  Starmer's mob just cannot handle him being held to account,23,"Dec 8, 2023 · 1:15 AM UTC"
251,@DerbyChrisW,"WATCH Sir Keir Starmer being confronted about his support for Israel's genocide in #Gaza.  Let's make sure that all the politicians like Sir Keir Starmer, who back Israel's crimes against humanity, actually pay an electoral price. These people are not fit to represent us.",1742,"Dec 7, 2023 · 8:45 PM UTC"
252,@AlnaouqA,"Dr Refaat Alareer @itranslate123 has been assassinated now by Israel. Refaat is one of the founders of @WeAreNotNumbers and a very good friend. He authored many books and wrote tens of stories about Gaza.   Refaat’s assassination is tragic, painful and outrageous. It is a huge loss.",11672,"Dec 7, 2023 · 7:37 PM UTC"
253,@SpencerGuard,"Since there has been a sudden burst of experts on the handling of prisoners of war, here is what I see from the photos of the @IDF and Hamas prisoners of war in Gaza. 🧵",5926,"Dec 7, 2023 · 9:24 PM UTC"
254,@AoR3138,"""Israeli"" media:   Ryanair, the largest low-cost airline in the world, cancels all its flights to ""Israel""",25558,"Dec 7, 2023 · 9:00 AM UTC"
255,@persianjewess,75% of Gazans support Hamas.   85.9% of Gazans support the destruction of Israel.  #IStandWithIsrael,628,"Dec 7, 2023 · 8:10 AM UTC"
256,@thaqafatalhind,"our poets, our critics, editors, historians, painters, and photographers. our professors. your colleagues. our libraries, archives, printers, and universities. our theatres and bookshops. every cafe. first a site of daily struggle, then a grave. for israel, a target.",1478,"Dec 7, 2023 · 9:09 PM UTC"
257,@HadiNasrallah,"Sickening. The Israeli forces are rounding up Palestinian civilians and stripping them naked to humiliate them and probably mass execute some of them, ISIS-style. Those men are not Hamas. Israel is lying to get a sense of victory after butchering babies",18207,"Dec 7, 2023 · 3:10 PM UTC"
258,@OmarBaddar,Utterly deplorable garbage! Literally EVERY COUNTRY that isn’t giving bombs to Israel is doing more than the U.S. to alleviate the suffering of Palestinians in Gaza.,169,"Dec 8, 2023 · 2:33 AM UTC"
259,@angeloinchina,"""Israel's"" influence and control around the globe.",153,"Dec 8, 2023 · 12:20 AM UTC"
260,@Anon484848,Oh but his constant smears of Israel aren’t disqualifying for you ?,0,"Dec 8, 2023 · 3:31 AM UTC"
261,@HoyPalestina,Israel = ISIS,8394,"Dec 7, 2023 · 4:40 PM UTC"
262,@BenSArnold1,Didn’t see the show but did anyone challenge ur contention that 16k civilians have been killed? Has the IDF been unsuccessful eliminating ANY Hamas terrorists? Why frame it like that? Israel didn’t ask for this war but moral clarity requires it ends when her mission is complete.,0,"Dec 8, 2023 · 3:31 AM UTC"
263,@travellover28,"She shouldn’t have replied to that person.  Maybe she knows someone who is from Israel, she doesn’t want to offend some people",0,"Dec 8, 2023 · 3:31 AM UTC"
264,@NicolePetrinoSa,"""A conversation,"" she says. ""Willing,"" she says. About what?! What you want in your coffee? WE WANT THE BORDER CLOSED AND ILLEGALS DEPORTED. GOT IT?! Didn't think so. No more of your useless ""conversations"" you America haters.",3,"Dec 7, 2023 · 9:11 PM UTC"
265,@canarymission,"Dr. Mohammed Alghamdi, who was filmed ripping down posters of Israelis kidnapped by Hamas, was a physician and professor @PENN. Now, he no longer has a profile on the @PennMedicine website. During the last attack on Israel by Hamas in May 2021, Alghamdi tweeted: “#Palestine is a test for your moral compass, no matter what your religion, race, or nationality is.""",8237,"Dec 6, 2023 · 6:56 PM UTC"
266,@DrKarimWafa,Breaking News: Lebanon is being bombed by Israel right now as we speak.,4212,"Dec 7, 2023 · 11:13 AM UTC"
267,@JCAndersonNYC,"🚨The CCP funded ""People's Forum"" calls for the total destruction of Israel, America, and capitalism itself.   Here is their call to create chaos tomorrow, December 8th at Foley Square, City Hall, and Wall Street.",9,"Dec 8, 2023 · 3:05 AM UTC"
268,@vitalitysensor,HBO’s The Last of Us won Best Adaptation! Reminder that Neil Druckmann is a zionist and that TLOU2 is a bullshit centrist story based off of the Israel Palestine conflict #TheGameAwards,36,"Dec 8, 2023 · 3:25 AM UTC"
269,@hebrews_journal,"Visit our website here 💻👨🏾‍💻🖥 🔴 https://solo.to/hebrewjournal .……………… Every minute, every hour, every day and year, we get closer to our black Messiah's coming! Happy New Year, Israel!!!   #HebrewsJournal #IUICTV #IUIC #GoodFriday #GreatFriday #Bible #Passover #NewMoon #Easter",12,"Apr 7, 2023 · 3:29 PM UTC"
270,@_ZachFoster,"Re: the footage of naked Palestinian men, we can be certain of only one thing: Israel’s apologists & mainstream media outlets will parrot official / unofficial Israeli-talking points that they are terrorists, w/out evidence, despite evidence to the contrary https://www.washingtonpost.com/world/2023/12/07/israel-hamas-khan-younis-battle-disease/",888,"Dec 8, 2023 · 12:42 AM UTC"
271,@mishtal,Israel captured a large number of Hamas terrorists today  Look at the timeline of the anti Israel activists  - all trying to pretend the Hamas terrorists are civilians.  This is what it has been about from day one. They are liars - propagandists - here to protect terrorists.,2160,"Dec 7, 2023 · 5:17 PM UTC"
272,@CraigMokhiber,"Someday, we will all have to explain. Each of us, if we do not act, will carry with us the indelible stain of #genocide for the rest of our lives. Israel with the complicity of the US, the UK & many in Europe are exterminating the people of #Gaza. No one can claim ignorance.",6124,"Dec 2, 2023 · 1:37 PM UTC"
273,@peterdaou,"With America's help, Israel has now shown the world that you can slaughter children by the thousands with impunity. A bone-chilling setback to humanity.",968,"Dec 7, 2023 · 11:35 PM UTC"
274,@JaneHumanity,The Balfour declaration has been confused with what’s in the Torah! Here is how the illegal occupation state of Israel was formed!,0,"Dec 8, 2023 · 3:31 AM UTC"
275,@AssalRad,U.S. officials: Israel is doing everything it can to avoid civilian casualties.   The world: Israel is setting records at killing civilians.,8879,"Dec 6, 2023 · 6:03 PM UTC"
276,@left_lunacy,"Tell them to stop supporting savages who rape, behead, and engage in mass murder. Tell them that they should demand Hamas surrender and release the remaining hostages. Tell them Israel has the right to exist and to stop calling for Jews to be killed.",1,"Dec 8, 2023 · 3:31 AM UTC"
277,@17ThankQ,Gulp!!!!!! #Epstein did what!!!!!!!!!  Ex-Mossad agent Ari Ben-Menashe stated Jeffrey Epstein and Ghislaine Maxwell worked for the government of Israel to blackmail American politicians with recorded child abuse.   He also disclosed Jeffrey Epstein’s verified relationship with the former Israel PM Ehud Barak’s relations” HT Orwellian D,1663,"Dec 8, 2023 · 12:39 AM UTC"
278,@_StephanieMyers,"This is inexcusable!   Employees at Farley’s East in Oakland, California (33 Grand Ave.) bar an Israeli-supporting customer from using the restroom! They finally allow her inside where she shows the anti-Israel graffiti.  On its website, Farley’s East describes itself as a “hub of the community.”  “We believe that coffee is best when shared with others and that coffeehouses hold an important place in a connected, healthy community.”  Yet, you can hear the employees taunt her. Saying things like “you can’t steal private property like in Israel.""    Video credit: @StopAntisemites",221,"Dec 7, 2023 · 6:13 AM UTC"
279,@lenaruthsolow,"I love being Jewish, I love Jewish holidays, I love Jewish rituals, I won’t let Israel take this away from me and turn it into something that means violence and horror   Not in our name  Free Palestine Chag sameach",775,"Dec 8, 2023 · 1:03 AM UTC"
280,@jettieG,"Does Hamas care? No, but they love the propaganda and your bleeding heart support. I back Israel. Happy Hannukah, despite the slaughter of Israelis by Hamas on 7 October.",0,"Dec 8, 2023 · 3:31 AM UTC"
281,@drhossamsamy65,Israel never takes a break from terrorizing Palestinians no matter their age!,25760,"Nov 28, 2023 · 12:17 PM UTC"
282,@Megatron_ron,"US Presidential candidate Nikki Haley:   “For every 30 minutes that someone watches TikTok every day, they become 17% more antisemitic, more pro-Hamas.”  It's nobody's fault that Israel massacres children, Nikki.  It's the 21st century, people are filming, you can't hide the truth.  People are watching the massacre of innocent children in Gaza live, and everyone of conscience condemns it.",1608,"Dec 7, 2023 · 10:00 AM UTC"
283,@visegrad24,"After Israel flooding several Hamas tunnels, they had to go above ground.  And there they were no match for the IDF who captured several hundred suspected Hamas members today.  Israel’s ground invasion is now really picking up pace…",23764,"Dec 7, 2023 · 7:18 PM UTC"
284,@RobertsonJohn88,"...& now Washington warmongers, our Canadian pathetic parliamentary pukes & the excrement in EU govts will denounce all those calling out fascist Israel's genocidal, exterminating terrorism of Palestinians as being anti-Zionist &/or antisemitic.",0,"Dec 8, 2023 · 3:31 AM UTC"
285,@willshome,Jews are not bombing Palestinian children.  Israel is bombing Palestinian children.  Jews are not waging genocide.  Israel is waging genocide.  I can see the difference.  Can't you?,5049,"Dec 7, 2023 · 9:48 AM UTC"
286,@israel_knits,Lmao because I forgot about this tweet and couldn’t figure out why you would yell frozen peas at me. 🤣 I would so take you to feed ducks!,0,"Dec 8, 2023 · 3:31 AM UTC"
287,@bluebeachbay,Kirby is sort of right. The strategy is to drive the Palestinians out of Gaza. It is Israel’s “encouragement” that kills them.,0,"Dec 8, 2023 · 3:31 AM UTC"
288,@KrisWolfheart,"the guy with druckmann had a taser and if druckmann starts to say 'israel' he gets 100,000 volts",400,"Dec 8, 2023 · 3:24 AM UTC"
289,@KatanaSpeaks,"TikTok banned @WomenPhilosophers after I posted videos on:  How children are being raped in Israeli prisons & Israel is covering it up and,  How Israel plans on salting Gaza which will render the land uninhabitable  My new TikTok page is @HanaKatanaDragonSlayer   Free Palestine🇵🇸",5731,"Dec 7, 2023 · 6:54 AM UTC"
290,@iamtabish_khan,"To all the Christians, those are supporting Israel. Just for once please visit Jerusalem or Batleham.",63,"Dec 7, 2023 · 11:17 PM UTC"
291,@SHAIKHAQ6R,I wonder how much Israel learned from the Nazis?!!,252,"Dec 7, 2023 · 3:30 PM UTC"
292,@mtracey,"Could not be more obvious: as Israel ramps up its destruction of Gaza, propaganda efforts are likewise ramped up to keep Americans focused on extraneous nonsense, like the fake “anti-Semitism on campus” garbage. Better to be debating that instead of the US role in the destruction",694,"Dec 7, 2023 · 2:49 PM UTC"
293,@Abdurrasheed098,"These are all CIVILIANS. The HAMAS motto is very clear “ Freedom or Martyrdom.” So how can they even arrest them in such great numbers. Impossible. Also,if true,Where is Israel’s Hostages? Hamas WEAPONS? A bar minimum of 2 could’ve been found.   Those arrested are all CIVILIANS.",0,"Dec 8, 2023 · 3:31 AM UTC"
294,@Harry_Lyme_212,"""Israel captured a large number of Hamas terrorists today"" Correction: it captured a large number of *suspected* terrorists today. When they are tried for, and convicted of, terrorist offences, then they're terrorists. Unless you feel that due process isn't a thing?",0,"Dec 8, 2023 · 3:31 AM UTC"
295,@Megatron_ron,"🇺🇸🇵🇸Name me one nation that is doing more to alleviate the pain and suffering of people in Gaza than the United States. You won't succeed, it just won't work! — John Kirby  The US supplies 100% of the bombs to Israel that massacre the children.  At least be honest, this makes you look like a clown",5127,"Dec 7, 2023 · 8:47 PM UTC"
296,@rulajebreal,"Israel bombed courthouses, universities, schools, hospitals & legislative halls. It has razed orchards, farmland &  greenhouses. Israel deliberately made Gaza uninhabitable, its leaders calling to “transfer” Gazans elsewhere as a ""humanitarian gesture,” as it carries out NAKBA II",130,"Dec 7, 2023 · 10:03 PM UTC"
297,@MiddleEastEye,"In an interview with Al Jazeera, Israeli historian Ilan Pappe says that Israel is a settler colonial project which may be coming to an end. He warns that settler colonial projects reaching their last phase become more “brutal and ruthless”",1803,"Dec 7, 2023 · 8:12 AM UTC"
298,@briebriejoy,"Innocent civilians have been identified in these photographs.   Stripped, humiliated, abused by Israel with US funding. Cheered on by the American right.",18467,"Dec 7, 2023 · 8:11 PM UTC"
299,@SantaClausforAK,"ISRAEL-PALESTINE Lasting ceasefire by Netanyahu & Hamas Release of all hostages Stop military ops in Gaza Protect vulnerable Israelis and Palestinians (women, children, elderly, sick, wounded) Safe access for humanitarian aid Restore inalienable rights of Palestinians PEACE NOW!",118,"Dec 7, 2023 · 4:48 AM UTC"
300,@AAbubakar43601,A Palestinians woman who lost three family members in Israel air strikes  Weil in anguish at the devestating situation in palestine's Gaza.😭🇯🇴,28,"Dec 7, 2023 · 8:08 PM UTC"
301,@ecomarxi,"This is one of the most devastating things I’ve ever watched.  Dr. Refaat al-Areer has now been killed by Israel, while the world watches and the US, the U.K. and the EU offer their unequivocal support.",2981,"Dec 7, 2023 · 9:17 PM UTC"
302,@BullNakedCrypto,So you are telling us that Israel have won?,0,"Dec 8, 2023 · 3:31 AM UTC"
303,@jihadwatchRS,Hamas-linked CAIR's Hussam Ayloush: 'Israel does not have the right to defend itself' -  https://www.jihadwatch.org/2023/12/hamas-linked-cairs-hussam-ayloush-israel-does-not-have-the-right-to-defend-itself,174,"Dec 7, 2023 · 9:30 PM UTC"
304,@TannuJaishi,Can you Reply with Har Har Mahadev ? 🙏🚩  #justicefordishasalian #revanthreddy #israel #gaza #hamas #nawabmalik #petroldieselprice #armenia #rajasthancm #chennaifloods2023 #thegameawards,18,"Dec 8, 2023 · 2:10 AM UTC"
305,@redstreamnet,"This is the consequence of the world turning a blind eye to Israel's ""human animals"" rhetoric, fascism in practice.",18308,"Dec 7, 2023 · 2:03 PM UTC"
306,@psp555873971688,Crocodile tears! Do you think the world is really bothered? Is the world bothered about the Sudan conflict where thousands have died. Even the Muslim world is not bothered. You too are not bothered. See. Not a tweet on Sudan. Only wonk when it is Israel & India.,2,"Dec 8, 2023 · 3:11 AM UTC"
307,@GUnderground_TV,"White House spokesperson John Kirby said this with a straight face:   ‘Name one other nation that is doing as much as the US to alleviate the pain and suffering of the people of Gaza’  The US is supplying Israel with the bombs they have used to kill 17,177+ Palestinians in Gaza",848,"Dec 7, 2023 · 9:09 PM UTC"
308,@AnonLaborer420,"Show some evidence of it John   Officials warned Mossad can create a terrorist attack anywhere and make it look like Arab Terrorism (9/10/2001)  Considering Israel knew of the attack for a year, was warned of imminent attack, didn't evacuate Nova festival a day prior..  Wouldn't be hard to see Mossad turned a operation into a terrorist attack   P.s. Drake sucks",10,"Dec 7, 2023 · 11:53 PM UTC"
309,@ShahidkBolsen,Malaysia is imposing a blockade on Starbucks tighter than Israel's blockade of Gaza. This is what we need to do against any company that is not publicly and actively not opposing genocide  #NoJusticeNoProfit https://www.nst.com.my/business/corporate/2023/12/987358/investors-told-sell-berjaya-food-shares-consumers-freeze-out#utm_source=insider&utm_medium=web_push&utm_campaign=starbie2023712&insider-primary-action=insider-primary-action&webPushId=MTgwMTI=,1864,"Dec 7, 2023 · 7:17 AM UTC"
310,@IDF,".@UN, hear a loud noise yesterday?   That was the sound of 12 Hamas rockets launched toward Israeli civilians in southern Israel.   Hamas is the enemy of humanity and makes itself a threat to the entire world.",9533,"Dec 7, 2023 · 8:43 AM UTC"
311,@realstewpeters,Name one good thing @Israel has done for humanity.   Just one.,1081,"Dec 8, 2023 · 12:46 AM UTC"
312,@DrJillStein,Israel is salting the earth in Gaza so Palestinians won't be able to drink their water or grow food on their land.  Another genocidal crime against humanity and the planet.,46891,"Dec 6, 2023 · 10:07 PM UTC"
313,@MEMRIReports,#CAIR Executive Director Nihad Awad At AMP Convention: I Was Happy To See The People Of #Gaza Break The Siege On #October 7; They Were Victorious; The People Of Gaza Have The Right To Self-Defense – #Israel Does Not - Audio of report here https://ow.ly/nnz950QgvsQ #MEMRI,30,"Dec 7, 2023 · 6:17 PM UTC"
314,@realnikohouse,"Why did the U.S. and Israeli stock market’s make over $100 million betting on October 7th attack just a few weeks before the attack occurred, as if they knew it would happen and they knew Israel would let it happen?",747,"Dec 7, 2023 · 2:06 PM UTC"
315,@LadyVelvet_HFQ,"Egypt officially declares that Hamas is not a terrorist movement, but rather a legitimate Palestinian national liberation movement.  Hence, any Egyptian who attacks the Palestinian resistance and supports Israel under the pretext of fighting terrorism is only representing himself as a Zionist working for the occupation, whether knowingly or unknowingly.  The government and people of Egypt support the resistance.",58,"Dec 8, 2023 · 1:34 AM UTC"
316,@creditlesscard,"You have no right to be a #Jewhating cow, you #antisemitic antisocial ignoramus and liar. 10 #arab MP's in #israel government. 1 #jewish MP in all 52 #muslim majority countries. 420 #mosques in #Israel, 14 synagogues in all 52 #muslim countries. Er, Apartheid? Where?",1,"Dec 7, 2023 · 11:39 PM UTC"
317,@OwenJones84,"It was an honour to spend time with @AlnaouqA and eat delicious Palestinian food  23 of his relatives were killed by Israel  In the midst of horror, his humanity shines through  Most of our media and politicians believe Palestinian life doesn’t matter. History won’t forgive them",3869,"Dec 7, 2023 · 7:21 PM UTC"
318,@nogodtown,"Every allegation DEBUNKED. Every lie discovered but you still repeat it and pay mouth pieces to. I want to tell you because of you, and your lies. Palestine is more closer to freedom than ever. #IsraelApartheidState #IsraelTerorrist",0,"Dec 8, 2023 · 3:31 AM UTC"
319,@QudsNen,"Child Hani Azam, a year and a half old, was killed by Israel occupation forces with direct gunfire in front of his mother during the raid on the Zaytoun neighborhood in Gaza City.   After causing chaos in the house, kidnapping men, stealing gold and money, and displacing families, they proceeded to execute this child in cold blood.",4400,"Dec 5, 2023 · 11:24 PM UTC"
320,@MarinaMedvin,Why does Israel have to win in Gaza? Because Israel is the promise to the Jewish people that they will never again be defeated.  #NeverAgainIsNow,84,"Dec 8, 2023 · 3:21 AM UTC"
321,@lauralchandler,"@JamaalBowmanNY Israel's hunt for HAMAS is like if you were to bomb your lawn to get rid of moles.  You don't destroy your lawn to kill moles, you go into their tunnels.  THAT is what Israel SHOULD be doing, not obliterating the Gaza Strip.",0,"Dec 8, 2023 · 3:31 AM UTC"
322,@Lucas_Gage_,"I got a copy; will Israel bomb my house, and kill my wife and children now?",2198,"Dec 7, 2023 · 7:04 PM UTC"
323,@jacksonhinklle,🚨🇮🇱 Israeli soldier proposes to his girlfriend on the ruins of Blue Beach resort in Gaza.  🚨🇮🇱 Israel's military had demolished the resort and turned it into a command center.,1698,"Dec 7, 2023 · 11:29 PM UTC"
324,@AdamFero135885,You should be more respectable : don't write F*CK ISRAEL (the White House doesn't agree)  I prefer: F**CK The US zionists bombs used by Israel in the genocide of Gaza!  (It's a diplomatic style).,0,"Dec 8, 2023 · 3:31 AM UTC"
325,@NourNaim88,"🚨Breaking: The Israeli occupation killed the blind Dr. Mohammed Abu Zour, a professor of Quranic interpretation at the Islamic University, along with 55 members of his entire family.  Israel is directly killing qualified, educated, and creative individuals in Gaza ❗️",887,"Dec 7, 2023 · 9:38 PM UTC"
326,@l78lancer,"Fundamental question: Some people don't want to support Biden because of what's happening in Israel. That's obviously their choice. Yes, Israel is our ally. But if you're a US voter, why is Israel more important that saving democracy right here at home?",1429,"Dec 7, 2023 · 6:05 PM UTC"
327,@combineherbs,"just another remind to not support this series in any capacity, regardless of how much you love bella and pedro. the creator is a zionist and supports israel. do not support the last of us.",166,"Dec 1, 2023 · 10:06 PM UTC"
328,@sahouraxo,"One of Gaza’s most powerful voices, Dr Refaat Al-Ar’eer, was killed in an Israeli airstrike on his home.  Israel is killing academics Israel is killing doctors and professors  Israel is killing children and women Israel is killing UN and medical workers  When is enough enough?",4331,"Dec 7, 2023 · 7:58 PM UTC"
329,@al_fawzia,"@bariweiss you are lying. Lying, lying, lying.  Even Haaretz confirmed that it's Israel Helicopters who shot hundreds of Israelies in the Nova music festival. Your Hannibal Directive strategy. We are aware of this. Stop lying and stop bombing and slaughtering Palestinians.",0,"Dec 8, 2023 · 3:31 AM UTC"
330,@MargBarAmerica,bari weiss put a target on refaat because he made a joke about the fake “babies in ovens” claim that even israel admitted was made up. the idf knows where everyone in gaza lives. bari has blood on her hands.,8745,"Dec 7, 2023 · 9:00 PM UTC"
331,@caracalla232,"Even Israel is admitting they were civilians, not soldiers. Before you open your filthy mouth , do some research.",0,"Dec 8, 2023 · 3:31 AM UTC"
332,@beakysoft,KINDLY SEND A DIRECT MESSAGE TO @Web3Anayslt TO Fixed it beware of scammers.,0,"Dec 8, 2023 · 3:31 AM UTC"
333,@NathanJRobinson,"Israel is operating on a quite simple theory. Make Gaza entirely unlivable, and then the choice facing the international community will be to either let Gazans all die or agree to ""resettle"" them elsewhere. This is said openly among Israeli officials (""second Nakba"").",1012,"Dec 7, 2023 · 3:06 PM UTC"
334,@honggil64063616,I do not consent to threatening to target Israeli ships in the Red Sea. I do not consent to targeting an Israeli ship in the Red Sea. I do not consent to launching a missile targeting Israel. I do not consent to an Internet Apocalypse.,0,"Dec 8, 2023 · 3:31 AM UTC"
335,@muhammadshehad2,"I spoke to sources on the ground who said the IDF rounded up all the men in 2 UNRWA schools; Khalifa & New Halab, & forced women & children to flee  ""Suspected Hamas operatives"" means NOTHING To Israel's gov, everyone in Gaza is a ""suspected Hamas operative"" until proven innocent",789,"Dec 7, 2023 · 6:18 PM UTC"
